,EXECUTION_DATE,team,num,name,min,pts,ass,reb,stl,blk,to,foul,%,2%,3%,3#,3#/,2#,2#/,1#,1#/,EFF
65,2026/01/23,GSW,30,Stephen Curry,PT34M26.70S,38,1,4,0,0,2,2,0.5185185185185179,0.5,0.533333333333333,8,15,6,12,2,2,-24.0
66,2026/01/23,GSW,0,Gary Payton II,PT16M58.70S,4,0,3,0,1,1,1,0.333333333333333,0.4,0.0,0,1,2,5,0,0,-32.0
67,2026/01/23,GSW,3,Will Richard,PT13M29.00S,0,2,0,3,0,0,2,0.0,0.0,0.0,0,1,0,0,0,0,-5.0
68,2026/01/23,GSW,8,De'Anthony Melton,PT23M24.70S,22,2,3,2,1,1,2,0.6,0.7272727272727271,0.25,1,4,8,11,3,6,22.0
69,2026/01/23,GSW,20,Al Horford,PT26M06.00S,3,3,8,1,1,2,3,0.25,0.0,0.333333333333333,1,3,0,1,0,0,2.0
70,2026/01/23,GSW,1,Jonathan Kuminga,PT09M28.00S,10,2,1,2,0,0,1,1.0,1.0,0.0,0,0,3,3,4,4,18.0
71,2026/01/23,GSW,7,Buddy Hield,PT14M32.30S,6,1,1,1,1,0,1,0.28571428571428603,0.5,0.2,1,5,1,2,1,1,-2.0
72,2026/01/23,GSW,21,Quinten Post,PT05M42.30S,2,0,0,0,0,0,1,0.333333333333333,1.0,0.0,0,2,1,1,0,0,-4.0
73,2026/01/23,DAL,32,Cooper Flagg,PT30M11.70S,21,2,11,1,0,4,3,0.444444444444444,0.538461538461538,0.2,1,5,7,13,4,7,22.0
74,2026/01/23,DAL,16,Caleb Martin,PT19M54.30S,0,1,2,0,2,2,1,0.0,0.0,0.0,0,1,0,1,0,0,-24.0
75,2026/01/23,DAL,7,Dwight Powell,PT27M03.30S,10,1,12,0,0,0,2,0.75,0.75,0.0,0,0,3,4,4,5,22.0
76,2026/01/23,DAL,00,Max Christie,PT35M49.90S,21,2,4,1,0,2,2,0.4375,0.5,0.416666666666667,5,12,2,4,2,2,28.0
77,2026/01/23,DAL,13,Naji Marshall,PT33M44.00S,30,9,7,0,0,4,2,0.833333333333334,0.888888888888889,0.666666666666666,2,3,8,9,8,8,17.0
78,2026/01/23,DAL,10,Brandon Williams,PT26M45.80S,19,4,5,0,0,4,2,0.7,0.875,0.0,0,2,7,8,5,6,2.0
79,2026/01/23,DAL,25,P.J. Washington,PT22M17.70S,10,3,6,2,3,1,2,0.444444444444444,0.333333333333333,0.666666666666666,2,3,2,6,0,0,-13.0
80,2026/01/23,DAL,30,Moussa Cisse,PT06M01.00S,1,0,1,0,1,0,2,0.0,0.0,0.0,0,0,0,2,1,2,-7.0
81,2026/01/23,DAL,31,Klay Thompson,PT22M56.00S,6,0,4,1,0,3,1,0.333333333333333,0.0,0.333333333333333,2,6,0,0,0,0,-12.0
82,2026/01/23,DAL,23,Jeremiah Robinson-Earl,PT02M34.00S,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,-2.0
83,2026/01/23,DAL,9,Ryan Nembhard,PT11M45.00S,5,3,2,1,0,1,0,0.333333333333333,0.25,0.5,1,2,1,4,0,0,10.0
84,2026/01/23,DAL,14,Miles Kelly,PT00M57.30S,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,-3.0
85,2026/01/23,CHI,14,Matas Buzelis,PT27M53.00S,12,3,6,1,0,0,2,0.375,0.2,0.666666666666666,2,3,1,5,4,4,1.0
86,2026/01/23,CHI,25,Jalen Smith,PT26M53.00S,17,0,4,1,0,1,5,0.666666666666666,0.6,0.75,3,4,3,5,2,2,5.0
87,2026/01/23,CHI,9,Nikola Vučević,PT31M04.00S,10,3,8,0,0,1,3,0.3,0.166666666666667,0.5,2,4,1,6,2,2,-6.0
88,2026/01/23,CHI,35,Isaac Okoro,PT26M17.30S,10,1,5,1,0,0,2,0.428571428571429,0.333333333333333,0.5,2,4,1,3,2,2,-6.0
89,2026/01/23,CHI,0,Coby White,PT29M56.00S,22,4,4,0,0,4,2,0.375,0.5,0.3,3,10,3,6,7,9,6.0
90,2026/01/23,CHI,11,Ayo Dosunmu,PT21M38.00S,8,3,4,0,1,0,2,0.222222222222222,0.0,0.4,2,5,0,4,2,3,0.0
91,2026/01/23,CHI,3,Josh Giddey,PT26M02.00S,21,5,6,2,0,2,0,0.538461538461538,0.7,0.0,0,3,7,10,7,9,2.0
92,2026/01/23,CHI,30,Tre Jones,PT26M55.00S,12,7,3,1,0,2,1,0.714285714285714,0.8,0.5,1,2,4,5,1,2,9.0
93,2026/01/23,CHI,44,Patrick Williams,PT15M44.70S,5,0,3,0,0,1,1,0.666666666666666,0.5,1.0,1,1,1,2,0,0,9.0
94,2026/01/23,CHI,13,Kevin Huerter,PT07M37.00S,3,2,0,1,0,0,0,0.25,0.0,0.333333333333333,1,3,0,1,0,0,5.0
95,2026/01/23,MIN,3,Jaden McDaniels,PT35M41.00S,16,5,5,0,1,2,2,0.666666666666666,0.5714285714285711,1.0,2,2,4,7,2,2,2.0
96,2026/01/23,MIN,30,Julius Randle,PT30M31.50S,30,6,7,0,0,5,6,0.5882352941176471,0.583333333333333,0.6,3,5,7,12,7,7,-8.0
97,2026/01/23,MIN,27,Rudy Gobert,PT33M42.00S,10,2,11,1,2,1,3,0.6,0.6,0.0,0,0,3,5,4,5,-1.0
98,2026/01/23,MIN,5,Anthony Edwards,PT34M40.00S,20,3,6,0,1,1,5,0.36,0.470588235294118,0.125,1,8,8,17,1,1,1.0
99,2026/01/23,MIN,0,Donte DiVincenzo,PT35M22.00S,11,4,3,2,1,1,3,0.4,0.5,0.375,3,8,1,2,0,0,1.0
100,2026/01/23,MIN,8,Bones Hyland,PT11M45.50S,3,1,2,1,1,0,2,0.166666666666667,0.0,0.2,1,5,0,1,0,0,-4.0
101,2026/01/23,MIN,11,Naz Reid,PT28M37.00S,20,5,6,2,3,3,4,0.666666666666666,0.8,0.5714285714285711,4,7,4,5,0,0,4.0
102,2026/01/23,MIN,10,Mike Conley,PT14M16.00S,3,2,3,0,0,1,0,0.2,0.0,0.25,1,4,0,1,0,0,-8.0
103,2026/01/23,MIN,19,Joan Beringer,PT03M06.00S,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,-5.0
104,2026/01/23,MIN,22,Jaylen Clark,PT12M19.00S,2,1,1,0,0,0,2,0.333333333333333,1.0,0.0,0,2,1,1,0,0,-7.0
105,2026/01/23,SAS,30,Julian Champagnie,PT33M45.00S,17,3,3,1,1,1,2,0.6,1.0,0.555555555555556,5,9,1,1,0,0,25.0
106,2026/01/23,SAS,40,Harrison Barnes,PT21M51.00S,2,1,1,0,0,1,0,0.2,1.0,0.0,0,4,1,1,0,0,-5.0
107,2026/01/23,SAS,1,Victor Wembanyama,PT32M37.00S,26,3,14,1,5,3,2,0.642857142857143,0.714285714285714,0.5714285714285711,4,7,5,7,4,4,19.0
108,2026/01/23,SAS,4,De'Aaron Fox,PT35M06.00S,31,5,5,0,1,1,4,0.769230769230769,1.0,0.666666666666666,6,9,4,4,5,6,13.0
109,2026/01/23,SAS,5,Stephon Castle,PT37M49.00S,16,8,6,2,0,1,2,0.333333333333333,0.333333333333333,0.333333333333333,1,3,3,9,7,10,18.0
110,2026/01/23,SAS,2,Dylan Harper,PT13M25.00S,4,2,3,1,2,1,0,0.333333333333333,0.5,0.0,0,1,1,2,2,2,-3.0
111,2026/01/23,SAS,3,Keldon Johnson,PT31M28.00S,21,5,1,1,1,0,2,0.473684210526316,0.533333333333333,0.25,1,4,8,15,2,2,9.0
112,2026/01/23,SAS,8,Kelly Olynyk,PT08M08.10S,2,0,1,1,0,2,0,0.25,0.5,0.0,0,2,1,2,0,0,-7.0
113,2026/01/23,SAS,11,Carter Bryant,PT13M24.90S,7,1,4,0,1,0,1,0.6,1.0,0.333333333333333,1,3,2,2,0,0,5.0
114,2026/01/23,SAS,0,Jordan McLaughlin,PT08M51.00S,0,2,3,1,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,8.0
115,2026/01/23,SAS,10,Jeremy Sochan,PT03M35.00S,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3.0
116,2026/01/23,UTA,19,Ace Bailey,PT32M19.00S,25,2,6,0,0,2,3,0.6875,0.692307692307692,0.666666666666666,2,3,9,13,1,1,-21.0
117,2026/01/23,UTA,5,Cody Williams,PT22M43.00S,12,3,7,1,0,1,3,0.555555555555556,0.5714285714285711,0.5,1,2,4,7,1,2,9.0
118,2026/01/23,UTA,30,Jusuf Nurkić,PT34M48.00S,17,14,11,1,1,1,4,0.368421052631579,0.461538461538462,0.166666666666667,1,6,6,13,2,3,-21.0
119,2026/01/23,UTA,10,Svi Mykhailiuk,PT18M53.00S,9,1,1,0,0,0,0,0.8,1.0,0.5,1,2,3,3,0,0,0.0
120,2026/01/23,UTA,3,Keyonte George,PT35M17.00S,23,5,4,2,1,1,2,0.466666666666667,0.3,0.8,4,5,3,10,5,5,-2.0
121,2026/01/23,UTA,22,Kyle Filipowski,PT18M42.00S,5,0,5,0,0,2,1,0.5,0.5,0.5,1,2,1,2,0,0,-8.0
122,2026/01/23,UTA,8,Isaiah Collier,PT20M06.00S,7,4,3,0,0,6,2,0.375,0.333333333333333,0.5,1,2,2,6,0,0,-10.0
123,2026/01/23,UTA,42,Kevin Love,PT13M12.00S,5,1,4,0,1,1,1,0.666666666666666,0.5,1.0,1,1,1,2,0,0,4.0
124,2026/01/23,UTA,28,Brice Sensabaugh,PT20M00.00S,2,0,3,1,0,1,0,0.0,0.0,0.0,0,4,0,2,2,2,-12.0
125,2026/01/23,UTA,13,Walter Clayton Jr.,PT24M00.00S,4,1,0,0,0,1,0,0.4,1.0,0.0,0,3,2,2,0,0,-24.0
126,2026/01/23,LAL,23,LeBron James,PT35M52.00S,23,6,5,2,0,4,1,0.473684210526316,0.533333333333333,0.25,1,4,8,15,4,5,-7.0
127,2026/01/23,LAL,12,Jake LaRavia,PT22M22.00S,7,1,5,3,4,1,1,0.4,0.0,1.0,2,2,0,3,1,2,-15.0
128,2026/01/23,LAL,5,Deandre Ayton,PT20M30.00S,4,0,5,0,1,1,1,0.4,0.4,0.0,0,0,2,5,0,0,-14.0
129,2026/01/23,LAL,36,Marcus Smart,PT29M55.20S,10,4,0,2,0,1,3,0.4,0.6,0.2,1,5,3,5,1,1,-1.0
130,2026/01/23,LAL,77,Luka Dončić,PT39M13.00S,32,8,11,3,0,1,2,0.407407407407407,0.5714285714285711,0.230769230769231,3,13,8,14,7,10,-17.0
131,2026/01/23,LAL,7,Gabe Vincent,PT15M32.80S,3,0,1,0,0,0,0,0.5,0.0,1.0,1,1,0,1,0,0,-8.0
132,2026/01/23,LAL,11,Jaxson Hayes,PT16M34.00S,6,0,2,0,1,1,2,0.75,0.75,0.0,0,0,3,4,0,0,-4.0
133,2026/01/23,LAL,2,Jarred Vanderbilt,PT21M56.00S,7,2,1,4,1,0,3,0.6,0.5,1.0,1,1,2,4,0,0,16.0
134,2026/01/23,LAL,28,Rui Hachimura,PT28M23.00S,12,2,3,0,1,1,1,0.45454545454545503,0.75,0.28571428571428603,2,7,3,4,0,0,6.0
135,2026/01/23,LAL,17,Drew Timme,PT09M42.00S,0,1,1,0,0,0,3,0.0,0.0,0.0,0,0,0,0,0,0,4.0
136,2026/01/23,LAC,2,Kawhi Leonard,PT25M56.00S,24,4,5,1,0,2,2,0.473684210526316,0.5,0.428571428571429,3,7,6,12,3,3,1.0
137,2026/01/23,LAC,20,John Collins,PT33M26.00S,13,1,5,0,0,1,1,0.714285714285714,1.0,0.333333333333333,1,3,4,4,2,2,18.0
138,2026/01/23,LAC,40,Ivica Zubac,PT32M03.40S,18,0,19,1,0,1,3,0.538461538461538,0.538461538461538,0.0,0,0,7,13,4,4,15.0
139,2026/01/23,LAC,8,Kris Dunn,PT29M31.00S,4,3,2,1,0,0,5,0.5,1.0,0.0,0,2,2,2,0,0,12.0
140,2026/01/23,LAC,1,James Harden,PT37M37.00S,18,10,7,2,0,7,0,0.28571428571428603,0.266666666666667,0.333333333333333,2,6,4,15,4,4,13.0
141,2026/01/23,LAC,4,Kobe Sanders,PT24M26.00S,11,1,4,1,0,2,1,0.666666666666666,0.5,0.75,3,4,1,2,0,0,3.0
142,2026/01/23,LAC,22,Jordan Miller,PT24M54.00S,14,1,3,1,0,3,3,0.6,0.666666666666666,0.5,1,2,2,3,7,8,-8.0
143,2026/01/23,LAC,11,Brook Lopez,PT15M23.00S,10,2,2,0,0,1,2,0.666666666666666,1.0,0.5,2,4,2,2,0,0,-9.0
144,2026/01/23,LAC,33,Nicolas Batum,PT16M43.60S,0,1,2,1,0,1,0,0.0,0.0,0.0,0,3,0,0,0,0,-5.0
145,2026/01/23,MIA,9,Pelle Larsson,PT28M51.00S,6,6,3,0,0,1,1,0.6,1.0,0.0,0,2,3,3,0,0,-6.0
146,2026/01/23,MIA,22,Andrew Wiggins,PT31M11.00S,14,3,6,3,0,3,2,0.666666666666666,0.833333333333334,0.333333333333333,1,3,5,6,1,1,-28.0
147,2026/01/23,MIA,13,Bam Adebayo,PT37M09.00S,32,2,10,3,1,3,0,0.541666666666667,0.705882352941176,0.14285714285714302,1,7,12,17,5,5,-6.0
148,2026/01/23,MIA,24,Norman Powell,PT27M59.00S,18,1,0,1,1,1,0,0.466666666666667,0.875,0.0,0,7,7,8,4,5,-18.0
149,2026/01/23,MIA,25,Kasparas Jakučionis,PT11M06.00S,3,3,0,0,0,0,0,0.5,0.0,0.5,1,2,0,0,0,0,-18.0
150,2026/01/23,MIA,5,Nikola Jović,PT16M58.00S,5,3,5,0,0,1,1,0.25,1.0,0.14285714285714302,1,7,1,1,0,2,-7.0
151,2026/01/23,MIA,11,Jaime Jaquez Jr.,PT25M45.00S,4,3,5,0,0,2,2,0.14285714285714302,0.2,0.0,0,2,1,5,2,2,-7.0
152,2026/01/23,MIA,12,Dru Smith,PT20M28.00S,4,2,4,2,2,2,0,0.125,0.25,0.0,0,4,1,4,2,2,2.0
153,2026/01/23,MIA,0,Simone Fontecchio,PT24M39.00S,17,3,4,1,0,1,0,0.636363636363636,0.8,0.5,3,6,4,5,0,0,-3.0
154,2026/01/23,MIA,15,Myron Gardner,PT15M54.00S,7,1,3,2,0,1,4,0.4,0.0,0.4,2,5,0,0,1,2,6.0
155,2026/01/23,POR,8,Deni Avdija,PT17M46.80S,20,4,7,0,0,3,3,0.545454545454545,0.666666666666666,0.4,2,5,4,6,6,6,3.0
156,2026/01/23,POR,33,Toumani Camara,PT35M22.20S,16,6,8,1,0,2,3,0.666666666666666,1.0,0.5,3,6,3,3,1,2,26.0
157,2026/01/23,POR,23,Donovan Clingan,PT26M55.00S,7,2,8,0,1,1,1,0.75,1.0,0.5,1,2,2,2,0,0,12.0
158,2026/01/23,POR,17,Shaedon Sharpe,PT33M57.00S,27,3,7,4,0,6,3,0.5238095238095241,0.5,0.555555555555556,5,9,6,12,0,0,18.0
159,2026/01/23,POR,5,Jrue Holiday,PT18M57.00S,15,7,2,0,0,0,3,0.461538461538462,0.5,0.428571428571429,3,7,3,6,0,0,14.0
160,2026/01/23,POR,2,Caleb Love,PT33M30.00S,20,4,4,0,0,2,0,0.42105263157894696,0.5714285714285711,0.333333333333333,4,12,4,7,0,0,15.0
161,2026/01/23,POR,9,Jerami Grant,PT23M02.00S,12,0,0,2,1,3,2,0.36363636363636404,0.5,0.2,1,5,3,6,3,3,-2.0
162,2026/01/23,POR,35,Robert Williams III,PT19M18.00S,4,0,10,1,3,0,1,0.666666666666666,1.0,0.0,0,1,2,2,0,0,3.0
163,2026/01/23,POR,91,Sidy Cissoko,PT17M45.00S,6,0,3,0,0,1,1,0.5,0.5,0.5,1,2,1,2,1,2,4.0
164,2026/01/23,POR,21,Rayan Rupert,PT13M27.00S,0,0,1,2,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,-8.0
0,2026/01/24,HOU,7,Kevin Durant,PT40M40.50S,32,3,7,1,1,0,4,0.578947368421053,0.75,0.45454545454545503,5,11,6,8,5,6,18.0
1,2026/01/24,HOU,10,Jabari Smith Jr.,PT37M01.00S,11,3,10,2,2,2,4,0.555555555555556,0.666666666666666,0.333333333333333,1,3,4,6,0,0,-1.0
2,2026/01/24,HOU,28,Alperen Sengun,PT30M22.80S,19,5,1,2,0,5,2,0.545454545454545,0.6,0.0,0,1,6,10,7,10,2.0
3,2026/01/24,HOU,20,Josh Okogie,PT34M49.30S,7,0,3,2,0,1,2,0.6,0.666666666666666,0.5,1,2,2,3,0,0,1.0
4,2026/01/24,HOU,1,Amen Thompson,PT39M36.00S,15,7,9,2,1,1,0,0.45454545454545503,0.45454545454545503,0.0,0,0,5,11,5,5,11.0
5,2026/01/24,HOU,8,Jae'Sean Tate,PT15M52.20S,4,1,4,0,0,3,3,0.25,0.0,0.5,1,2,0,2,1,2,3.0
6,2026/01/24,HOU,15,Reed Sheppard,PT25M10.70S,18,1,0,1,0,2,0,0.4,0.625,0.14285714285714302,1,7,5,8,5,5,-5.0
7,2026/01/24,HOU,30,Clint Capela,PT16M27.50S,5,1,9,1,3,1,3,0.4,0.4,0.0,0,0,2,5,1,2,6.0
8,2026/01/24,DET,9,Ausar Thompson,PT23M35.40S,12,3,8,2,0,2,5,0.625,0.625,0.0,0,0,5,8,2,2,-14.0
9,2026/01/24,DET,12,Tobias Harris,PT25M31.80S,4,1,1,2,0,1,2,0.166666666666667,0.333333333333333,0.0,0,3,1,3,2,3,-16.0
10,2026/01/24,DET,0,Jalen Duren,PT26M17.00S,18,0,7,0,0,2,0,0.538461538461538,0.538461538461538,0.0,0,0,7,13,4,4,-15.0
11,2026/01/24,DET,55,Duncan Robinson,PT26M03.80S,9,0,2,0,1,1,2,0.25,0.0,0.25,2,8,0,0,3,5,-15.0
12,2026/01/24,DET,2,Cade Cunningham,PT37M52.00S,12,8,1,2,1,6,5,0.384615384615385,0.555555555555556,0.0,0,4,5,9,2,3,-10.0
13,2026/01/24,DET,28,Isaiah Stewart,PT25M27.00S,16,2,4,0,0,0,4,0.777777777777778,1.0,0.0,0,2,7,7,2,2,4.0
14,2026/01/24,DET,5,Ronald Holland II,PT25M07.00S,13,1,6,2,1,3,1,0.714285714285714,1.0,0.333333333333333,1,3,4,4,2,3,2.0
15,2026/01/24,DET,23,Jaden Ivey,PT13M56.00S,8,2,1,0,1,0,2,0.428571428571429,0.5,0.4,2,5,1,2,0,0,3.0
16,2026/01/24,DET,31,Javonte Green,PT16M48.50S,2,1,3,0,0,0,2,0.333333333333333,0.5,0.0,0,1,1,2,0,2,12.0
17,2026/01/24,DET,24,Daniss Jenkins,PT19M21.50S,10,4,2,1,0,1,1,0.4,0.5,0.333333333333333,2,6,2,4,0,0,14.0
18,2026/01/24,PHX,3,Dillon Brooks,PT33M51.40S,11,2,6,1,0,1,1,0.222222222222222,0.230769230769231,0.2,1,5,3,13,2,2,-11.0
19,2026/01/24,PHX,00,Royce O'Neale,PT27M34.70S,5,3,2,2,1,4,1,0.4,0.5,0.333333333333333,1,3,1,2,0,0,-21.0
20,2026/01/24,PHX,15,Mark Williams,PT20M55.30S,6,1,5,3,0,0,0,0.375,0.375,0.0,0,0,3,8,0,0,-10.0
21,2026/01/24,PHX,1,Devin Booker,PT28M24.60S,31,3,4,1,0,2,1,0.5714285714285711,0.583333333333333,0.555555555555556,5,9,7,12,2,2,5.0
22,2026/01/24,PHX,12,Collin Gillespie,PT35M09.70S,16,4,6,2,0,1,3,0.5,0.5,0.5,3,6,3,6,1,1,-2.0
23,2026/01/24,PHX,4,Jalen Green,PT04M14.00S,4,1,1,0,0,1,0,0.333333333333333,0.5,0.0,0,1,1,2,2,2,4.0
24,2026/01/24,PHX,8,Grayson Allen,PT30M16.00S,16,3,3,4,0,2,2,0.583333333333333,0.857142857142857,0.2,1,5,6,7,1,2,8.0
25,2026/01/24,PHX,11,Oso Ighodaro,PT27M05.00S,8,2,7,2,1,1,2,0.5714285714285711,0.5714285714285711,0.0,0,0,4,7,0,0,3.0
26,2026/01/24,PHX,23,Jordan Goodwin,PT17M41.30S,2,5,2,0,1,0,1,0.25,1.0,0.0,0,3,1,1,0,0,4.0
27,2026/01/24,PHX,0,Ryan Dunn,PT14M48.00S,4,0,6,0,0,0,1,0.4,0.666666666666666,0.0,0,2,2,3,0,0,-15.0
28,2026/01/24,ATL,24,Corey Kispert,PT15M23.40S,8,1,3,0,0,1,1,0.375,0.25,0.5,2,4,1,4,0,0,4.0
29,2026/01/24,ATL,1,Jalen Johnson,PT39M13.40S,23,9,18,0,0,5,2,0.555555555555556,0.6,0.333333333333333,1,3,9,15,2,5,15.0
30,2026/01/24,ATL,17,Onyeka Okongwu,PT36M25.00S,25,5,5,2,0,3,2,0.6,0.6,0.6,3,5,6,10,4,4,12.0
31,2026/01/24,ATL,5,Dyson Daniels,PT37M19.00S,8,4,8,0,0,1,1,0.666666666666666,0.666666666666666,0.0,0,0,4,6,0,0,22.0
32,2026/01/24,ATL,7,Nickeil Alexander-Walker,PT33M20.60S,13,3,0,2,1,5,2,0.333333333333333,0.28571428571428603,0.4,2,5,2,7,3,3,1.0
33,2026/01/24,ATL,3,CJ McCollum,PT29M24.00S,21,0,4,0,0,2,1,0.6,0.636363636363636,0.5,2,4,7,11,1,2,-6.0
34,2026/01/24,ATL,35,Christian Koloko,PT11M35.00S,2,0,1,0,2,2,2,0.5,0.5,0.0,0,0,1,2,0,0,-5.0
35,2026/01/24,ATL,4,Luke Kennard,PT23M10.00S,9,4,6,1,0,2,1,0.75,0.0,0.75,3,4,0,0,0,0,-5.0
36,2026/01/24,ATL,18,Mouhamed Gueye,PT08M46.60S,1,1,3,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,2,-8.0
37,2026/01/24,ATL,27,Vít Krejčí,PT05M23.00S,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,5.0
38,2026/01/24,BOS,7,Jaylen Brown,PT45M38.00S,27,12,10,1,0,2,2,0.333333333333333,0.29411764705882404,0.4,4,10,5,17,5,10,11.0
39,2026/01/24,BOS,30,Sam Hauser,PT39M20.80S,19,3,4,1,0,0,3,0.583333333333333,1.0,0.5,5,10,2,2,0,0,-5.0
40,2026/01/24,BOS,88,Neemias Queta,PT28M21.00S,6,3,5,1,1,1,6,0.666666666666666,0.666666666666666,0.0,0,0,2,3,2,2,2.0
41,2026/01/24,BOS,55,Baylor Scheierman,PT33M44.90S,6,4,7,2,0,0,0,0.25,0.0,0.4,2,5,0,3,0,0,-2.0
42,2026/01/24,BOS,11,Payton Pritchard,PT40M17.60S,32,4,4,0,0,1,3,0.541666666666667,0.538461538461538,0.545454545454545,6,11,7,13,0,0,-3.0
43,2026/01/24,BOS,4,Anfernee Simons,PT36M54.90S,10,2,3,2,0,3,3,0.25,0.333333333333333,0.14285714285714302,1,7,3,9,1,2,6.0
44,2026/01/24,BOS,28,Hugo González,PT18M33.10S,10,1,7,1,1,0,2,1.0,1.0,1.0,2,2,2,2,0,0,4.0
45,2026/01/24,BOS,27,Jordan Walsh,PT14M55.00S,5,2,0,0,0,0,2,0.666666666666666,1.0,0.5,1,2,1,1,0,0,-6.0
46,2026/01/24,BOS,52,Luka Garza,PT20M29.00S,12,3,1,0,1,1,6,0.555555555555556,0.5714285714285711,0.5,1,2,4,7,1,1,-1.0
47,2026/01/24,BOS,13,Ron Harper Jr.,PT06M41.00S,0,0,0,0,1,0,1,0.0,0.0,0.0,0,2,0,0,0,0,7.0
48,2026/01/24,BOS,77,Amari Williams,PT05M04.70S,3,1,0,0,1,0,0,1.0,1.0,0.0,0,0,1,1,1,1,7.0
49,2026/01/24,BKN,17,Michael Porter Jr.,PT41M59.10S,30,4,8,0,1,2,3,0.473684210526316,0.714285714285714,0.333333333333333,4,12,5,7,8,9,0.0
50,2026/01/24,BKN,21,Noah Clowney,PT42M47.90S,15,1,9,0,1,3,4,0.357142857142857,0.5,0.3,3,10,2,4,2,2,-4.0
51,2026/01/24,BKN,33,Nic Claxton,PT38M44.90S,18,4,9,0,2,0,4,0.615384615384615,0.615384615384615,0.0,0,0,8,13,2,2,-1.0
52,2026/01/24,BKN,4,Drake Powell,PT19M43.40S,6,1,1,2,0,0,2,0.666666666666666,1.0,0.5,1,2,1,1,1,1,-10.0
53,2026/01/24,BKN,8,Egor Dëmin,PT21M05.00S,6,2,4,1,0,2,3,0.5,0.0,0.666666666666666,2,3,0,1,0,0,-9.0
54,2026/01/24,BKN,1,Ziaire Williams,PT32M41.00S,14,0,8,0,0,2,2,0.266666666666667,0.75,0.0909090909090909,1,11,3,4,5,6,5.0
55,2026/01/24,BKN,88,Nolan Traore,PT36M50.60S,21,2,3,2,1,2,3,0.538461538461538,0.555555555555556,0.5,2,4,5,9,5,6,8.0
56,2026/01/24,BKN,20,Day'Ron Sharpe,PT19M14.00S,5,2,8,0,0,3,3,0.333333333333333,0.333333333333333,0.0,0,0,1,3,3,4,-4.0
57,2026/01/24,BKN,24,Cam Thomas,PT19M00.10S,7,4,2,0,0,3,1,0.25,0.333333333333333,0.0,0,2,2,6,3,4,-1.0
58,2026/01/24,BKN,2,Danny Wolf,PT17M54.00S,4,2,6,0,1,0,1,0.666666666666666,0.666666666666666,0.0,0,0,2,3,0,0,-4.0
59,2026/01/24,SAC,10,DeMar DeRozan,PT30M10.00S,20,3,4,0,0,2,3,0.5,0.545454545454545,0.0,0,1,6,11,8,9,-24.0
60,2026/01/24,SAC,9,Precious Achiuwa,PT20M22.00S,4,2,8,0,0,1,2,0.333333333333333,0.4,0.0,0,1,2,5,0,0,-22.0
61,2026/01/24,SAC,42,Maxime Raynaud,PT09M11.00S,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,2,0,0,-6.0
62,2026/01/24,SAC,8,Zach LaVine,PT22M31.00S,10,0,0,1,0,1,2,0.5,0.666666666666666,0.4,2,5,2,3,0,0,-20.0
63,2026/01/24,SAC,18,Russell Westbrook,PT26M35.60S,11,3,5,0,0,0,2,0.25,0.0,0.3,3,10,0,2,2,2,-18.0
64,2026/01/24,SAC,0,Malik Monk,PT32M45.00S,16,7,1,1,0,1,0,0.4,0.333333333333333,0.444444444444444,4,9,2,6,0,0,17.0
65,2026/01/24,SAC,5,Nique Clifford,PT13M46.00S,4,0,1,0,0,0,3,0.5,0.666666666666666,0.0,0,1,2,3,0,0,3.0
66,2026/01/24,SAC,11,Domantas Sabonis,PT30M43.00S,24,6,16,1,0,4,5,0.642857142857143,0.615384615384615,1.0,1,1,8,13,5,5,16.0
67,2026/01/24,SAC,17,Dennis Schröder,PT31M08.00S,21,4,4,0,0,2,2,0.5,0.428571428571429,0.6,3,5,3,7,6,6,19.0
68,2026/01/24,SAC,32,Dylan Cardwell,PT22M48.40S,8,1,3,2,2,0,5,1.0,1.0,0.0,0,0,4,4,0,0,10.0
69,2026/01/24,CLE,32,Dean Wade,PT28M00.00S,6,1,5,1,0,0,0,0.5,0.0,0.5,2,4,0,0,0,0,21.0
70,2026/01/24,CLE,4,Evan Mobley,PT34M45.90S,29,7,13,0,4,0,0,0.541666666666667,0.65,0.0,0,4,13,20,3,5,17.0
71,2026/01/24,CLE,31,Jarrett Allen,PT33M38.00S,15,0,9,2,1,0,2,0.5,0.5,0.0,0,0,3,6,9,10,7.0
72,2026/01/24,CLE,20,Jaylon Tyson,PT35M48.90S,17,4,7,0,0,3,3,0.428571428571429,0.333333333333333,0.6,3,5,3,9,2,3,20.0
73,2026/01/24,CLE,45,Donovan Mitchell,PT34M11.00S,33,8,5,1,0,1,3,0.44,0.461538461538462,0.416666666666667,5,12,6,13,6,7,5.0
