PLAYER,PLAYER_ID,TEAM,EXECUTION_DATE,GP,A_MIN,A_FGA,FG_%,A_3,3_%,A_2,2_%,A_FTA,FT_%,A_PTS,A_REB,A_OREB,A_DREB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_EFF,AST_TOV,STL_TOV,MIN,FGM,FGA,FG3M,FG3A,FG2M,FG2A,FTM,FTA,PTS,REB,OREB,DREB,AST,STL,BLK,TOV,PF,EFF
JD Davison,1631120,HOU,2026/01/20,20.0,7.15,1.95,0.358974358974359,1.05,0.2857142857142857,0.9,0.4444444444444444,0.45,0.5555555555555556,1.95,0.75,0.1,0.65,1.0,0.25,0.2,0.25,0.55,2.45,4.0,1.0,143.0,14.0,39.0,6.0,21.0,8.0,18.0,5.0,9.0,39.0,15.0,2.0,13.0,20.0,5.0,4.0,5.0,11.0,49.0
Ja Morant,1629630,MEM,2026/01/20,19.0,28.36842105263158,16.157894736842106,0.40716612377850164,4.2631578947368425,0.2345679012345679,11.894736842105264,0.4690265486725664,5.7368421052631575,0.8899082568807339,19.263157894736842,3.3157894736842106,0.3684210526315789,2.9473684210526314,7.842105263157895,1.0,0.15789473684210525,3.473684210526316,1.894736842105263,17.894736842105264,2.26,0.29,539.0,125.0,307.0,19.0,81.0,106.0,226.0,97.0,109.0,366.0,63.0,7.0,56.0,149.0,19.0,3.0,66.0,36.0,340.0
Ja'Kobe Walter,1642266,TOR,2026/01/20,37.0,17.675675675675677,4.891891891891892,0.430939226519337,3.2432432432432434,0.36666666666666664,1.6486486486486487,0.5573770491803278,0.972972972972973,0.75,6.135135135135135,2.108108108108108,0.7027027027027027,1.4054054054054055,0.8648648648648649,0.8648648648648649,0.16216216216216217,0.5135135135135135,1.945945945945946,6.594594594594595,1.68,1.68,654.0,78.0,181.0,44.0,120.0,34.0,61.0,27.0,36.0,227.0,78.0,26.0,52.0,32.0,32.0,6.0,19.0,72.0,244.0
Jabari Smith Jr.,1631095,HOU,2026/01/20,39.0,34.84615384615385,12.897435897435898,0.4294234592445328,6.358974358974359,0.3548387096774194,6.538461538461538,0.5019607843137255,2.769230769230769,0.75,15.41025641025641,6.948717948717949,1.5897435897435896,5.358974358974359,1.7692307692307692,0.7435897435897436,0.8461538461538461,1.358974358974359,2.7435897435897436,16.307692307692307,1.3,0.55,1359.0,216.0,503.0,88.0,248.0,128.0,255.0,81.0,108.0,601.0,271.0,62.0,209.0,69.0,29.0,33.0,53.0,107.0,636.0
Jabari Walker,1631133,PHI,2026/01/20,39.0,12.871794871794872,3.358974358974359,0.4198473282442748,1.435897435897436,0.25,1.9230769230769231,0.5466666666666666,1.1282051282051282,0.7272727272727273,4.0,3.358974358974359,1.2564102564102564,2.1025641025641026,0.5128205128205128,0.3333333333333333,0.28205128205128205,0.4358974358974359,1.7435897435897436,5.794871794871795,1.18,0.77,502.0,55.0,131.0,14.0,56.0,41.0,75.0,32.0,44.0,156.0,131.0,49.0,82.0,20.0,13.0,11.0,17.0,68.0,226.0
Jacob Toppin,1631210,ATL,2026/01/20,5.0,3.4,1.2,0.6666666666666666,0.0,,1.2,0.6666666666666666,0.0,,1.6,0.2,0.0,0.2,0.2,0.0,0.2,0.0,0.2,1.8,0.0,0.0,17.0,4.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0
Jaden Hardy,1630702,DAL,2026/01/20,31.0,12.290322580645162,5.838709677419355,0.39779005524861877,3.7419354838709675,0.3706896551724138,2.096774193548387,0.4461538461538462,1.1290322580645162,0.8,6.935483870967742,1.3548387096774193,0.3548387096774194,1.0,0.8064516129032258,0.22580645161290322,0.06451612903225806,0.8387096774193549,1.2580645161290323,4.806451612903226,0.96,0.27,381.0,72.0,181.0,43.0,116.0,29.0,65.0,28.0,35.0,215.0,42.0,11.0,31.0,25.0,7.0,2.0,26.0,39.0,149.0
Jaden Ivey,1631093,DET,2026/01/20,26.0,17.03846153846154,6.730769230769231,0.46285714285714286,3.1923076923076925,0.3614457831325301,3.5384615384615383,0.5543478260869565,1.3076923076923077,0.7941176470588235,8.423076923076923,2.1923076923076925,0.5769230769230769,1.6153846153846154,1.6923076923076923,0.5,0.38461538461538464,1.0,1.2692307692307692,8.307692307692308,1.69,0.5,443.0,81.0,175.0,30.0,83.0,51.0,92.0,27.0,34.0,219.0,57.0,15.0,42.0,44.0,13.0,10.0,26.0,33.0,216.0
Jaden McDaniels,1630183,MIN,2026/01/20,41.0,32.09756097560975,11.024390243902438,0.5154867256637168,3.292682926829268,0.4148148148148148,7.7317073170731705,0.5583596214511041,2.682926829268293,0.8363636363636363,14.975609756097562,4.512195121951219,1.146341463414634,3.3658536585365852,2.7804878048780486,1.1219512195121952,0.9512195121951219,1.6341463414634145,3.4390243902439024,16.926829268292682,1.7,0.69,1316.0,233.0,452.0,56.0,135.0,177.0,317.0,92.0,110.0,614.0,185.0,47.0,138.0,114.0,46.0,39.0,67.0,141.0,694.0
Jae'Sean Tate,1630256,HOU,2026/01/20,25.0,7.68,2.16,0.5185185185185185,0.68,0.35294117647058826,1.48,0.5945945945945946,0.12,1.0,2.6,1.4,0.68,0.72,0.52,0.2,0.12,0.16,1.12,3.64,3.25,1.25,192.0,28.0,54.0,6.0,17.0,22.0,37.0,3.0,3.0,65.0,35.0,17.0,18.0,13.0,5.0,3.0,4.0,28.0,91.0
Jahmai Mashack,1642942,MEM,2026/01/20,7.0,3.5714285714285716,1.1428571428571428,0.25,0.8571428571428571,0.3333333333333333,0.2857142857142857,0.0,0.0,,0.8571428571428571,0.7142857142857143,0.0,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.7142857142857143,0.67,0.33,25.0,2.0,8.0,2.0,6.0,0.0,2.0,0.0,0.0,6.0,5.0,0.0,5.0,2.0,1.0,0.0,3.0,1.0,5.0
Jahmir Young,1642443,MIA,2026/01/20,5.0,4.8,2.2,0.36363636363636365,1.0,0.4,1.2,0.3333333333333333,0.0,,2.0,0.4,0.0,0.4,0.8,0.2,0.0,0.4,0.6,1.6,2.0,0.5,24.0,4.0,11.0,2.0,5.0,2.0,6.0,0.0,0.0,10.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,8.0
Jahmyl Telfort,1643141,LAC,2026/01/20,8.0,4.0,0.5,0.0,0.5,0.0,0.0,,0.5,0.25,0.125,0.375,0.0,0.375,0.125,0.125,0.0,0.125,0.625,-0.25,1.0,1.0,32.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,5.0,-2.0
Jaime Jaquez Jr.,1631170,MIA,2026/01/20,38.0,28.736842105263158,12.131578947368421,0.5249457700650759,1.736842105263158,0.2727272727272727,10.394736842105264,0.5670886075949367,3.3421052631578947,0.7480314960629921,15.710526315789474,5.131578947368421,1.236842105263158,3.8947368421052633,4.7631578947368425,0.7894736842105263,0.21052631578947367,2.236842105263158,2.0,17.763157894736842,2.13,0.35,1092.0,242.0,461.0,18.0,66.0,224.0,395.0,95.0,127.0,597.0,195.0,47.0,148.0,181.0,30.0,8.0,85.0,76.0,675.0
Jake LaRavia,1631222,LAL,2026/01/20,41.0,27.341463414634145,7.463414634146342,0.46078431372549017,3.5121951219512195,0.3402777777777778,3.951219512195122,0.5679012345679012,2.0,0.7560975609756098,9.585365853658537,4.2682926829268295,1.5609756097560976,2.707317073170732,2.048780487804878,1.3414634146341464,0.36585365853658536,1.024390243902439,2.2195121951219514,12.073170731707316,2.0,1.31,1121.0,141.0,306.0,49.0,144.0,92.0,162.0,62.0,82.0,393.0,175.0,64.0,111.0,84.0,55.0,15.0,42.0,91.0,495.0
Jakob Poeltl,1627751,TOR,2026/01/20,21.0,25.285714285714285,6.0476190476190474,0.6929133858267716,0.0,,6.0476190476190474,0.6929133858267716,2.238095238095238,0.5957446808510638,9.714285714285714,7.714285714285714,2.7142857142857144,5.0,2.142857142857143,0.7619047619047619,0.5238095238095238,1.5714285714285714,3.142857142857143,16.523809523809526,1.36,0.49,531.0,88.0,127.0,0.0,0.0,88.0,127.0,28.0,47.0,204.0,162.0,57.0,105.0,45.0,16.0,11.0,33.0,66.0,347.0
Jalen Brunson,1628973,NYK,2026/01/20,38.0,34.473684210526315,20.973684210526315,0.4780426599749059,7.631578947368421,0.38620689655172413,13.342105263157896,0.5305719921104537,5.947368421052632,0.8539823008849557,28.07894736842105,3.1578947368421053,0.5263157894736842,2.6315789473684212,6.131578947368421,0.6842105263157895,0.07894736842105263,2.289473684210526,2.4473684210526314,24.026315789473685,2.68,0.3,1310.0,381.0,797.0,112.0,290.0,269.0,507.0,193.0,226.0,1067.0,120.0,20.0,100.0,233.0,26.0,3.0,87.0,93.0,913.0
Jalen Duren,1631105,DET,2026/01/20,34.0,28.323529411764707,11.117647058823529,0.6296296296296297,0.0,,11.117647058823529,0.6296296296296297,5.323529411764706,0.7071823204419889,17.764705882352942,10.735294117647058,3.9705882352941178,6.764705882352941,1.7647058823529411,0.9117647058823529,0.8823529411764706,2.1470588235294117,3.1470588235294117,24.235294117647058,0.82,0.43,963.0,238.0,378.0,0.0,0.0,238.0,378.0,128.0,181.0,604.0,365.0,135.0,230.0,60.0,31.0,30.0,73.0,107.0,824.0
Jalen Green,1630224,PHX,2026/01/20,2.0,15.0,11.5,0.4782608695652174,7.0,0.42857142857142855,4.5,0.5555555555555556,2.5,0.6,15.5,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,12.5,2.0,1.0,30.0,11.0,23.0,6.0,14.0,5.0,9.0,3.0,5.0,31.0,4.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,25.0
Jalen Johnson,1630552,ATL,2026/01/20,41.0,35.46341463414634,16.73170731707317,0.5116618075801749,4.560975609756097,0.3582887700534759,12.170731707317072,0.5691382765531062,5.365853658536586,0.7818181818181819,22.951219512195124,10.195121951219512,1.4634146341463414,8.731707317073171,7.951219512195122,1.2439024390243902,0.5121951219512195,3.4390243902439024,2.024390243902439,30.073170731707318,2.31,0.36,1454.0,351.0,686.0,67.0,187.0,284.0,499.0,172.0,220.0,941.0,418.0,60.0,358.0,326.0,51.0,21.0,141.0,83.0,1233.0
Jalen Pickett,1629618,DEN,2026/01/20,28.0,17.607142857142858,5.107142857142857,0.46153846153846156,2.857142857142857,0.425,2.25,0.5079365079365079,0.25,1.0,6.178571428571429,2.6785714285714284,0.4642857142857143,2.2142857142857144,2.642857142857143,0.32142857142857145,0.10714285714285714,0.7857142857142857,0.9285714285714286,8.392857142857142,3.36,0.41,493.0,66.0,143.0,34.0,80.0,32.0,63.0,7.0,7.0,173.0,75.0,13.0,62.0,74.0,9.0,3.0,22.0,26.0,235.0
Jalen Smith,1630188,CHI,2026/01/20,35.0,19.02857142857143,7.371428571428571,0.46124031007751937,4.085714285714285,0.34265734265734266,3.2857142857142856,0.6086956521739131,1.6571428571428573,0.7413793103448276,9.428571428571429,6.828571428571428,1.9714285714285715,4.857142857142857,1.3714285714285714,0.4,0.8857142857142857,0.9142857142857143,1.8571428571428572,13.6,1.5,0.44,666.0,119.0,258.0,49.0,143.0,70.0,115.0,43.0,58.0,330.0,239.0,69.0,170.0,48.0,14.0,31.0,32.0,65.0,476.0
Jalen Suggs,1630591,ORL,2026/01/20,23.0,25.391304347826086,11.173913043478262,0.4708171206225681,5.782608695652174,0.3308270676691729,5.391304347826087,0.6209677419354839,3.0434782608695654,0.8571428571428571,15.043478260869565,3.652173913043478,0.7391304347826086,2.9130434782608696,4.6521739130434785,1.8695652173913044,0.5217391304347826,2.652173913043478,3.0,16.73913043478261,1.75,0.71,584.0,121.0,257.0,44.0,133.0,77.0,124.0,60.0,70.0,346.0,84.0,17.0,67.0,107.0,43.0,12.0,61.0,69.0,385.0
Jalen Williams,1631114,OKC,2026/01/20,24.0,29.625,14.0,0.47023809523809523,2.5,0.3,11.5,0.5072463768115942,3.5,0.8333333333333334,16.833333333333332,4.75,0.6666666666666666,4.083333333333333,5.625,1.3333333333333333,0.375,1.9583333333333333,2.125,18.958333333333332,2.87,0.68,711.0,158.0,336.0,18.0,60.0,140.0,276.0,70.0,84.0,404.0,114.0,16.0,98.0,135.0,32.0,9.0,47.0,51.0,455.0
Jalen Wilson,1630592,BKN,2026/01/20,28.0,13.821428571428571,4.321428571428571,0.38016528925619836,2.7142857142857144,0.35526315789473684,1.6071428571428572,0.4222222222222222,1.25,0.8,5.25,1.1785714285714286,0.14285714285714285,1.0357142857142858,0.5357142857142857,0.32142857142857145,0.07142857142857142,0.42857142857142855,1.1428571428571428,4.0,1.25,0.75,387.0,46.0,121.0,27.0,76.0,19.0,45.0,28.0,35.0,147.0,33.0,4.0,29.0,15.0,9.0,2.0,12.0,32.0,112.0
Jamal Cain,1631288,ORL,2026/01/20,17.0,7.176470588235294,2.1176470588235294,0.3888888888888889,1.0588235294117647,0.2777777777777778,1.0588235294117647,0.5,1.0588235294117647,0.8333333333333334,2.823529411764706,0.7647058823529411,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.35294117647058826,1.1764705882352942,2.3529411764705883,0.83,0.67,122.0,14.0,36.0,5.0,18.0,9.0,18.0,15.0,18.0,48.0,13.0,7.0,6.0,5.0,4.0,1.0,6.0,20.0,40.0
Jamal Murray,1627750,DEN,2026/01/20,39.0,35.41025641025641,18.897435897435898,0.4898236092265943,7.564102564102564,0.44745762711864406,11.333333333333334,0.5180995475113123,4.538461538461538,0.8926553672316384,25.94871794871795,4.410256410256411,0.46153846153846156,3.948717948717949,7.282051282051282,1.0256410256410255,0.3333333333333333,2.358974358974359,1.6153846153846154,26.512820512820515,3.09,0.44,1381.0,361.0,737.0,132.0,295.0,229.0,442.0,158.0,177.0,1012.0,172.0,18.0,154.0,284.0,40.0,13.0,92.0,63.0,1034.0
Jamal Shead,1642347,TOR,2026/01/20,44.0,21.954545454545453,6.590909090909091,0.3586206896551724,3.6363636363636362,0.31875,2.9545454545454546,0.4076923076923077,1.5681818181818181,0.782608695652174,7.113636363636363,1.7954545454545454,0.3409090909090909,1.4545454545454546,5.568181818181818,0.9772727272727273,0.13636363636363635,1.3636363636363635,2.159090909090909,9.659090909090908,4.08,0.72,966.0,104.0,290.0,51.0,160.0,53.0,130.0,54.0,69.0,313.0,79.0,15.0,64.0,245.0,43.0,6.0,60.0,95.0,425.0
Jamaree Bouyea,1631123,PHX,2026/01/20,19.0,14.736842105263158,5.526315789473684,0.5619047619047619,2.0526315789473686,0.41025641025641024,3.473684210526316,0.6515151515151515,0.8421052631578947,0.6875,7.631578947368421,2.0526315789473686,0.5263157894736842,1.5263157894736843,1.736842105263158,0.631578947368421,0.3684210526315789,0.3684210526315789,0.7368421052631579,9.368421052631579,4.71,1.71,280.0,59.0,105.0,16.0,39.0,43.0,66.0,11.0,16.0,145.0,39.0,10.0,29.0,33.0,12.0,7.0,7.0,14.0,178.0
James Harden,201935,LAC,2026/01/20,39.0,35.76923076923077,17.58974358974359,0.42565597667638483,9.0,0.3418803418803419,8.58974358974359,0.5134328358208955,8.923076923076923,0.896551724137931,26.05128205128205,4.769230769230769,0.6153846153846154,4.153846153846154,8.076923076923077,1.2820512820512822,0.358974358974359,3.5384615384615383,1.9743589743589745,25.974358974358974,2.28,0.36,1395.0,292.0,686.0,120.0,351.0,172.0,335.0,312.0,348.0,1016.0,186.0,24.0,162.0,315.0,50.0,14.0,138.0,77.0,1013.0
James Wiseman,1630164,IND,2026/01/20,4.0,14.5,2.5,0.6,0.0,,2.5,0.6,0.5,0.5,3.25,2.0,1.25,0.75,0.75,0.0,0.25,1.25,2.5,3.75,0.6,0.0,58.0,6.0,10.0,0.0,0.0,6.0,10.0,1.0,2.0,13.0,8.0,5.0,3.0,3.0,0.0,1.0,5.0,10.0,15.0
Jamir Watkins,1642364,WAS,2026/01/20,17.0,13.411764705882353,2.176470588235294,0.4594594594594595,1.2941176470588236,0.2727272727272727,0.8823529411764706,0.7333333333333333,0.8235294117647058,0.7857142857142857,3.0,2.823529411764706,0.5294117647058824,2.2941176470588234,0.47058823529411764,0.4117647058823529,0.23529411764705882,0.4117647058823529,2.176470588235294,5.176470588235294,1.14,1.0,228.0,17.0,37.0,6.0,22.0,11.0,15.0,11.0,14.0,51.0,48.0,9.0,39.0,8.0,7.0,4.0,7.0,37.0,88.0
